#separator:tab
#html:false
verreisen	to go on a trip; to travel (away, usually temporarily)	[fɛɐ̯ˈʁaɪ̯zn̩]	sein + verreist	Ich verreise nächste Woche nach Deutschland.  Wir sind im Sommer verreist.  Verreise nicht ohne deinen Pass!		
die Strecke	distance; stretch; route; section (of a road, track, or path)	[ˈʃtʁɛkə]	Strecken	Die Strecke zwischen London und Manchester ist lang.  Diese Strecke der Autobahn ist oft gesperrt.		
kontrolliert	controlled; deliberate; composed	[kɔnˈtʁoːliːɐt]	Er sprach in einem kontrollierten Ton.  Die Situation blieb trotz des Chaos kontrolliert.			
der Verkehr	traffic; transport; commerce	[ˈfɛɐ̯keːɐ̯]		Der Verkehr in der Stadt ist heute besonders stark.  Der öffentliche Verkehr in Berlin ist sehr gut.		
das Mittel	means; method; instrument; remedy; tool	[ˈmɪtl̩]	Mittel	Dieses Mittel hilft gegen Kopfschmerzen.  Das Verkehrsmittel der Wahl ist oft das Auto.  Hilfsmittel erleichtern die Arbeit.		
abgesperrt	blocked; cordoned off; closed	[ˈapɡəˌʃpɛʁt]	Die Straße ist wegen Bauarbeiten abgesperrt.  Der Eingang zum Gebäude war abgesperrt.			
die Kontrolle	control; inspection; check; supervision	[kɔnˈtʁoːlə]	Kontrollen	Die Polizei führt regelmäßige Kontrollen durch.  Er hat die Kontrolle über die Situation verloren.  Die Qualitätskontrolle ist sehr streng.		
der Führerschein	driver's license; driving license	[ˈfyːɐ̯ɐˌʃaɪ̯n]	Führerscheine	Ich habe meinen Führerschein vor einem Jahr gemacht.  Ohne Führerschein darf man hier nicht fahren.		
noch nie	never (up to now); never ever	[nɔx niː]	Ich habe noch nie einen Führerschein gehabt.  Wir sind noch nie so früh angekommen.			
der Bäcker	baker (male)	[ˈbɛkɐ]	Bäcker	Der Bäcker backt frisches Brot.  Ich gehe zum Bäcker, um Brötchen zu kaufen.		
die Bäckerin	baker (female)	[ˈbɛkərɪn]	Bäckerinnen	Die Bäckerin backt frisches Brot.  Ich gehe zur Bäckerin, um Brötchen zu kaufen.  Die Bäckerinnen arbeiten früh am Morgen.		
die Reihe	row; line; series	[ˈʁaɪ̯ə]	Reihen	Die Kinder stehen in einer Reihe.  Die Bücher stehen in alphabetischer Reihe.  Die Reihe der Ereignisse war überraschend.		
der Rentner	pensioner; retiree (male)	[ˈʁɛntnɐ]	Rentner	Der Rentner genießt seinen Ruhestand.  Viele Rentner reisen im Sommer.  Mein Onkel ist ein aktiver Rentner.		
die Rentnerin	pensioner; retiree (female)	[ˈʁɛntnərɪn]	Rentnerinnen	Die Rentnerin genießt ihren Ruhestand.  Viele Rentnerinnen reisen im Sommer.  Meine Tante ist eine aktive Rentnerin.		
das Mitnehmen	takeaway; taking along; taking with you	[ˈmɪtˌneːmən]	Mitnahmen	Ich hole mir ein Mitnehmen vom Bäcker.  Das Mitnehmen von Essen ist hier erlaubt.  Viele Mitnahmen werden am Wochenende verkauft.		
geschockt	shocked	[ɡəˈʃɔkt]	Ich war völlig geschockt von den Nachrichten.  Sie sah geschockt aus, als sie das Ergebnis hörte.  Er ist geschockt über den Unfall.			
garnich	not at all; nothing	[ˈɡaʁnɪç]	Ich habe garnich daran gedacht.  Das ist garnich mein Problem.  Er hat garnich mitgemacht.			
unterwegs	on the way; traveling; out and about	[ˈʊntɐˌveːks]	Ich bin gerade unterwegs zum Bahnhof.  Sie ist den ganzen Tag unterwegs.  Wir waren gestern den ganzen Tag unterwegs.			
plötzlich	suddenly; all of a sudden	[ˈpløːtslɪç]	Plötzlich begann es zu regnen.  Er verschwand plötzlich aus dem Raum.  Plötzlich hörten wir ein lautes Geräusch.			
noch kurz	just briefly; one last short [thing]; quickly	[ˈnɔx kʁʊʁts]	Ich muss noch kurz etwas erledigen.  Komm noch kurz herein.  Wir machen noch kurz eine Pause.			
lächeln	to smile	[ˈlɛçlən]	haben + gelächelt	Ich lächle, wenn ich glücklich bin.  Er hat gestern viel gelächelt.  Lächle doch!		
beschweren	to complain	[bəˈʃveːʁən]	haben + beschwert	Ich beschwere mich beim Kellner über das Essen.  Er hat sich gestern über den Lärm beschwert.  Beschweren Sie sich bitte beim Manager!		
ignorieren	to ignore	[ɪɡnoˈʁiːʁən]	haben + ignoriert	Ich ignoriere seine Nachrichten.  Sie hat die Warnungen ignoriert.  Ignorieren Sie diese E-Mail nicht!		
der Strand	beach	[ʃtʁant]	Strände	Wir gehen heute an den Strand.  Der Strand ist im Sommer sehr voll.  Die Kinder spielen am Strand.		
viel zu + Adjektiv	far too; way too	[fiːl tsuː]	Der Urlaub ist viel zu kurz.  Das Auto ist viel zu teuer.  Du bist viel zu spät.  Es ist heute viel zu heiß.			
die Richtung	direction	[ˈʁɪçtʊŋ]	Richtungen	Wir müssen die richtige Richtung wählen.  Die Straße führt in die gleiche Richtung.		
die Himmelsrichtung	cardinal direction	[ˈhɪməlˌʁɪçtʊŋ]	Himmelsrichtungen	Wir lernen die Himmelsrichtungen in der Schule.  Der Norden ist eine Himmelsrichtung.		
die Kirche	church	[ˈkɪʁçə]	Kirchen	Die Kirche ist sehr alt.  Wir gehen jeden Sonntag in die Kirche.		
der Wald	forest	[valt]	Wälder	Der Wald ist dicht und dunkel.  Wir machen einen Spaziergang im Wald.		
der Nachbar	neighbor (male)	[ˈnaːxbaːɐ̯]	Nachbarn	Mein Nachbar ist sehr freundlich.  Die Nachbarn haben eine Party gefeiert.		
die Nachbarin	female neighbor	[ˈnaːxbaːʁɪn]	Nachbarinnen	Meine Nachbarin ist sehr freundlich.  Die Nachbarinnen haben zusammen eine Party gefeiert.		
die Szene	scene	[ˈtseːnə]	Szenen	Die Szene im Theater war sehr spannend.  Er hat die Szene genau beschrieben.		
der Fahrgast	passenger	[ˈfaːɐ̯ˌɡast]	Fahrgäste	Die Fahrgäste steigen in den Zug ein.  Alle Fahrgäste müssen ihre Tickets zeigen.		
das Krankenhaus	hospital	[ˈkʁaŋkənˌhaʊs]	Krankenhäuser	Er liegt im Krankenhaus.  Das Krankenhaus ist rund um die Uhr geöffnet.		
die Idee	idea	[iˈdeː]	Ideen	Ich habe eine gute Idee.  Viele Ideen wurden während des Meetings diskutiert.		
fleißig	hardworking, diligent	[ˈflaɪ̯sɪç]	Sie ist eine fleißige Schülerin.  Er arbeitet fleißig an seinem Projekt.			
täglich	daily	[ˈtɛːklɪç]	Wir haben täglich Unterricht.  Sie liest täglich die Zeitung.			
anstrengend	exhausting, strenuous	[anˈʃtʁɛŋənd]	Die Arbeit ist sehr anstrengend.  Das Training war anstrengend, aber effektiv.			
einig	some, several; united, in agreement	[ˈaɪ̯nɪç]	Er hat schon einige Ideen.  Wir haben einige Probleme gelöst.  Wir haben uns auf einige Regeln geeinigt.  Die Politiker waren sich einig über das neue Gesetz.			
deshalb	therefore, that’s why	[ˈdɛsˌhalp]	"""Deshalb"" is used to indicate a consequence or reason, similar to ""therefore,"" ""that’s why,"" or ""for this reason"" in English.  Usage rules:    It connects two main clauses, showing that the second clause is the result of the first.   The verb in the second clause follows standard main clause word order (verb in second position).   It is typically used to emphasize causality or explanation."	Es hat stark geregnet, deshalb bleiben wir zu Hause.  Ich habe den Bus verpasst, deshalb komme ich zu spät.		
nachdem	after	[ˈnaːxdeːm]	"""Nachdem"" is used as a subordinating conjunction to indicate that one action occurs after another, similar to ""after"" in English.  Usage rules:    It always introduces a subordinate clause, which pushes the verb to the end of the clause.   The action in the ""nachdem""-clause is completed before the action in the main clause occurs.   Typically used with the perfect or pluperfect tense in the subordinate clause to emphasize the sequence of events."	Nachdem er gegessen hatte, ging er spazieren.  Wir räumen auf, nachdem die Gäste gegangen sind.		
außerdem	besides, moreover, in addition	[ˈaʊsɐˌdeːm]	"""Außerdem"" is used to add additional information or emphasize an extra point, similar to ""besides,"" ""in addition,"" or ""moreover"" in English.  Usage rules:    It connects two main clauses, so the verb in the following clause stays in the normal second position.   Often used to strengthen an argument, provide extra reasons, or list additional points.   Can appear at the beginning or in the middle of a main clause for emphasis."	Ich habe keine Zeit, außerdem bin ich müde.  Er ist intelligent, außerdem sehr freundlich.		
häufig	frequently, often	[ˈhɔɪ̯fɪç]	Er besucht häufig seine Großeltern.  Solche Fehler treten häufig auf.			
besonders	especially, particularly	[bəˈzɔndɐs]	Ich mag besonders Schokolade.  Das ist besonders wichtig für die Prüfung.			
folgen	to follow	[ˈfɔlɡn̩]	haben + gefolgt	Der Hund folgt dem Mann.  Ich folge dir auf Schritt und Tritt.  Folgen Sie mir bitte!		
lehnen	to lean	[ˈleːnən]	haben + gelehnt	Er lehnt den Stuhl an die Wand.  Sie lehnt sich zurück und entspannt sich.  Lehne dich nicht zu weit nach vorne!		
erleben	to experience, to live through	[ɛɐ̯ˈleːbn̩]	haben + erlebt	Ich habe viele Abenteuer erlebt.  Er erlebt jeden Tag neue Herausforderungen.  Erlebe das Konzert mit uns!		
der Nebel	fog, mist	[ˈneːbl̩]	Nebel	Der Nebel war heute Morgen so dicht, dass man nichts sehen konnte.  Die Nebel haben sich aufgelöst.		
das Motorrad	motorcycle	[ˈmoːtoːɐ̯ˌʁaːt]	Motorräder	Er fährt jeden Tag mit dem Motorrad zur Arbeit.  Die Motorräder sind laut.		
das Velo	bicycle (Swiss German)	[ˈveːlo]	Velos	In der Schweiz fahren viele Leute mit dem Velo.  Die Velos sind am Bahnhof abgestellt.		
die Tram	tram, streetcar	[tʁam]	Trams	Die nächste Tram kommt in fünf Minuten.  Die Trams in dieser Stadt sind sehr pünktlich.		
die U-Bahn	subway, underground	[ˈuːbaːn]	U-Bahnen	Wir nehmen die U-Bahn zum Stadtzentrum.  Die U-Bahnen fahren bis Mitternacht.		
das Schiff	ship	[ʃɪf]	Schiffe	Das Schiff legt um 10 Uhr ab.  Große Schiffe fahren den Fluss hinauf.		
der Dom	cathedral	[doːm]	Dome	Der Kölner Dom ist ein berühmtes Bauwerk.  Viele alte Städte haben imposante Dome.		
die Linie	line	[ˈliːni̯ə]	Linien	Der Bus der Linie 5 fährt zum Hauptbahnhof.  Die neuen Buslinien sind im Fahrplan.		
das Würstchen	sausage (small), frankfurter	[ˈvʏʁstçən]	Würstchen	Zum Grillen haben wir Bratwürstchen gekauft.  Die Kinder essen gerne Wiener Würstchen.		
der Techniker	technician (male)	[ˈtɛçnɪkɐ]	Techniker	Der Techniker repariert den Drucker.		
die Technikerin	technician (female)	[ˈtɛçnɪkəʁɪn]	Technikerinnen	Unsere neue Technikerin ist sehr kompetent.		
der Tourist	tourist (male)	[tʊˈʁɪst]	Touristen	Der Tourist fragte nach dem Weg zum Schloss.		
die Touristin	tourist (female)	[tʊˈʁɪstɪn]	Touristinnen	Eine Touristin machte Fotos vom Rathaus.		
die Kreuzung	intersection, crossroads	[ˈkʁɔɪ̯t͡sʊŋ]	Kreuzungen	An der nächsten Kreuzung müssen Sie links abbiegen.  Diese Kreuzungen sind oft verkehrsreich.		
die Ampel	traffic light	[ˈampl̩]	Ampeln	Die Ampel springt auf Grün.  An dieser Straße gibt es viele Ampeln.		
der Eingang	entrance	[ˈaɪ̯nˌɡaŋ]	Eingänge	Der Haupteingang ist auf der anderen Seite des Gebäudes.  Bitte benutzen Sie die gekennzeichneten Eingänge.		
die Station	station, stop; department (in a hospital)	[ʃtaˈt͡si̯oːn]	Stationen	Die nächste Station ist 'Hauptbahnhof'.  Die U-Bahn hat zehn Stationen.  Wir müssen an der nächsten Station aussteigen.   Er arbeitet auf der chirurgischen Station im Krankenhaus.   Die Wetterstation misst täglich Temperatur, Luftdruck und Niederschlag.		
die Ferien	vacation, holidays (pl.)	[ˈfeːʁi̯ən]	Ferien	In den Sommerferien fahren wir ans Meer.  Die Schulferien beginnen nächste Woche.		
die Ankunft	arrival	[ˈankʊnft]	Ankünfte	Die geplante Ankunft des Zuges ist 14:30 Uhr.  Die Ankünfte werden auf dem Monitor angezeigt.		
die Abfahrt	departure	[ˈapfaːɐ̯t]	Abfahrten	Die Abfahrt des Busses erfolgt pünktlich.  Die Abfahrten nach Berlin sind auf Gleis 3.		
die Reservierung	reservation	[ʁezɛʁˈviːʁʊŋ]	Reservierungen	Haben Sie eine Reservierung unter Ihrem Namen?  Unsere Reservierungen für das Hotel sind bestätigt.		
der Nichtraucher	non-smoker	[ˈnɪçtˌʁaʊ̯xɐ]	Nichtraucher	Dies ist ein Bereich für Nichtraucher.		
die Schuld	guilt; blame; debt (financial)	[ʃʊlt]	Schulden	Er gab seine Schuld zu.  Sie hat hohe Schulden bei der Bank.		
der Gefallen	favour	[ɡəˈfalən]	Gefallen	Könntest du mir einen kleinen Gefallen tun?  Er hat mir viele Gefallen erwiesen.		
der Portier	porter, doorman	[pɔʁˈti̯eː]	Portiers	Der Portier hält den Türöffner für die Gäste bereit.		
die Portierin	porter, doorkeeper (female)	[pɔʁˈti̯eːʁɪn]	Portierinnen	Die Portierin an der Rezeption ist sehr hilfsbereit.		
die Versicherung	insurance; insurance company	[fɛɐ̯ˈzɪçəʁʊŋ]	Versicherungen	Eine Krankenversicherung ist in Deutschland Pflicht.  Viele Versicherungen bieten Online-Verträge an.		
die Landstraße	country road	[ˈlantˌʃtʁaːsə]	Landstraßen	Die Landstraße windet sich durch die Hügel.  Auf Landstraßen muss man auf Wildtiere achten.		
der Knall	bang, pop; (coll.) a steal (bargain)	[knal]	Knalle	Ein lauter Knall war aus der Werkstatt zu hören.  Die Knalle beim Feuerwerk waren beeindruckend.		
neblig	foggy, misty	[ˈneːblɪç]	Heute Morgen war es sehr neblig.  Wir fuhren durch eine neblige Landschaft.			
windig	windy	[ˈvɪndɪç]	Es ist ein kalter und windiger Tag.  Auf dem Hügel war es besonders windig.			
stressig	stressful	[ˈʃtʁɛsɪç]	Mein Job ist manchmal sehr stressig.  Sie hatte eine stressige Woche.			
inklusive	inclusive, including	[ɪnkluˈziːvə]	Der Preis ist inklusive Frühstück.  Die Reise ist inklusive aller Transferkosten.			
gar	at all; even; really; completely	[ɡaːɐ̯]	Ich habe gar keine Ahnung.  Das ist gar nicht so schwer.  Gar er wusste davon nichts.  Der Film war gar großartig!			
raus	out, outside	[ʁaʊ̯s]	Geh mal raus und spiel!  Komm raus, ich muss mit dir reden!			
ja	indeed; you know; (emphatic)	[jaː]	Das ist ja fantastisch!  Du kennst ja die Regeln.  Sei ja vorsichtig!			
sicher	surely; certainly; safely; reliably	[ˈzɪçɐ]	Er wird sicher bald zurück sein.  Das ist sicher die richtige Entscheidung.  Wir reisen sicher durch die Stadt.  Sicher weiß sie die Antwort.			
also	so, therefore; well	[ˈalzo]	Es regnet, also bleibe ich zu Hause.  Also, was meinen Sie dazu?			
doch	after all; however; indeed; still; actually	[dɔx]	Ich will nicht kommen.  Doch, du musst mitkommen!  Komm doch mit uns ins Kino.  Es ist doch schon spät.  Du hast doch gesagt, dass du kommst.			
ziemlich	quite, rather, pretty	[ˈt͡siːmlɪç]	Das war ziemlich einfach.  Es hat ziemlich geregnet.			
etwa	approximately, about; perhaps, by any chance	[ɛtˈvaː]	Er ist etwa 40 Jahre alt.  Bist du etwa schon fertig?			
zuerst	first, at first, firstly	[t͡suˈʔeːɐ̯st]	Zuerst müssen wir einkaufen gehen.  Zuerst war ich skeptisch.			
herum	around, about	[hɛˈʁʊm]	Die Kinder rannten im Garten herum.  Er kommt erst um zehn Uhr herum.			
irgendwann	sometime, someday, at some point	[ˈɪʁɡn̩tˌvan]	Wir sehen uns irgendwann wieder.  Irgendwann habe ich das schon mal gehört.			
streiten	to argue, to quarrel	[ˈʃtʁaɪ̯tn̩]	haben + gestritten	Sie streiten sich oft über Politik.  Sie haben sich gestern heftig gestritten.  Streit dich nicht mit deinem Bruder!		
rausschicken	to send out	[ˈʁaʊ̯sˌʃɪkn̩]	haben + rausgeschickt	Ich schicke den Brief raus.  Sie hat die Einladungen rausgeschickt.  Schick den Hund raus!		
bestehen	to exist; to pass (an exam); to insist	[bəˈʃteːən]	haben + bestanden	Die Prüfung besteht aus zwei Teilen.  Er hat die Fahrprüfung bestanden.  Sie besteht auf ihrem Standpunkt.		
absagen	to cancel, to call off	[ˈapˌzaːɡn̩]	haben + abgesagt	Wir müssen das Treffen leider absagen.  Sie hat die Party abgesagt.  Sag den Termin rechtzeitig ab!		
vorkommen	to occur, to happen; to seem	[ˈfoːɐ̯ˌkɔmən]	sein + vorgekommen	Solche Unfälle kommen selten vor.  Das ist mir noch nie vorgekommen.  Komm mir nicht noch einmal so vor!		
nennen	to name, to call	[ˈnɛnən]	haben + genannt	Sie nennen ihre Tochter Anna.  Er hat ihn einen Lügner genannt.  Nenn mir einen guten Grund!		
schneiden	to cut	[ˈʃnaɪ̯dn̩]	haben + geschnitten	Er schneidet das Brot.  Sie hat sich in den Finger geschnitten.  Schneid die Zwiebel klein!		
bereiten	to cause, to give, to create (something abstract such as trouble, joy, difficulty, etc.)	[bəˈʁaɪ̯tn̩]	haben + bereitet	Die Nachricht hat uns große Sorgen bereitet.  Die Aufgabe bereitet Schwierigkeiten.		
backen	to bake	[ˈbakn̩]	haben + gebacken	Sie backt einen Kuchen.  Wir haben gestern Brot gebacken.  Back die Pizza bei 200 Grad!		
räumen	to clear, to tidy up; to vacate	[ˈʁɔɪ̯mən]	haben + geräumt	Du musst dein Zimmer aufräumen.  Sie hat den Tisch abgeräumt.  Räum den Weg frei!		
funktionieren	to work, to function	[fʊŋkt͡si̯oˈniːʁən]	haben + funktioniert	Die Maschine funktioniert nicht.  Das hat gestern noch funktioniert.  Funktionier einfach!		
installieren	to install	[ɪnstaˈliːʁən]	haben + installiert	Der Techniker installiert das neue Programm.  Wir haben gestern die Software installiert.  Installier die App auf deinem Handy!		
reservieren	to reserve, to book	[ʁezɛʁˈviːʁən]	haben + reserviert	Ich reserviere einen Tisch für zwei Personen.  Sie hat die Tickets im Voraus reserviert.  Reservier uns Plätze!		
umsteigen	to change (trains, transport), to switch	[ˈʊmˌʃtaɪ̯ɡn̩]	sein + umgestiegen	In Frankfurt müssen wir umsteigen.  Sie sind in Köln umgestiegen.  Steig an der nächsten Station um!		
abfahren	to depart, to leave	[ˈapˌfaːʁən]	sein + abgefahren	Der Zug fährt um 8 Uhr ab.  Sie ist gestern in den Urlaub abgefahren.  Fahr endlich ab!		
informieren	to inform	[ɪnfɔʁˈmiːʁən]	haben + informiert	Der Chef informiert das Team.  Er hat mich über die Änderungen informiert.  Informier mich bitte sofort.		
verlangen	to demand, to ask for	[fɛɐ̯ˈlaŋən]	haben + verlangt	Sie verlangt eine Erklärung.  Er hat von mir zu viel Geld verlangt.  Verlang nicht das Unmögliche!		
abnehmen	to pick up (phone); to lose weight; to take off/away	[ˈapˌneːmən]	haben + abgenommen	Nimm bitte das Telefon ab!  Sie hat 5 Kilo abgenommen.  Nimm den Hut ab!		
buchen	to book	[ˈbuːxn̩]	haben + gebucht	Wir buchen einen Flug nach Berlin.  Sie hat das Hotel online gebucht.  Buch die Reise rechtzeitig!		
mangeln	to be lacking / to be insufficiently present	[ˈmaŋl̩n]	haben + gemangelt	Mir mangelt die nötige Erfahrung.  Es hat an Beweisen gemangelt.		
anhalten	to stop	[ˈanˌhaltn̩]	sein + angehalten	Er hält das Auto an.  Halt hier an!		
stoßen	to bump” / accidental impact	[ˈʃtoːsn̩]	sein + gestoßen	Ich stoße beim Spielen gegen den Tisch.  Du bist aus Versehen gegen die Tür gestoßen.  Wir stoßen oft beim Sport gegen die Bälle.		
beschädigen	to damage	[bəˈʃɛːdɪɡən]	haben + beschädigt	Der Sturm beschädigt das Dach.  Das Paket wurde beschädigt.  Beschädig das Eigentum anderer nicht!		
zugeben	to admit; to add	[ˈt͡suːˌɡeːbn̩]	haben + zugegeben	Er gibt seinen Fehler zu.  Sie hat dem Tee Zucker zugegeben.  Gib es einfach zu!		
ablehnen	to decline, to reject	[ˈapˌleːnən]	haben + abgelehnt	Sie lehnt das Angebot ab.  Er hat die Einladung abgelehnt.  Lehn diese Chance nicht ab!		
drehen	to turn, to rotate; to shoot (a film)	[ˈdʁeːən]	haben / sein + gedreht	Er dreht den Schlüssel.  Das Rad hat sich schnell gedreht.  Plötzlich ist er sich umgedreht.  Dreh dich um!		
